start,end,today,deviceid,date_survey,enumerator_id,select_one_organisation_name,org_name_other,governorate_ID,district_ID,market_name,type_area,fuel_prices,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,price_petrol_normalised,price_petrol_display,sell_diesel,quantity_1L_diesel,quantity_other_diesel,price_diesel,calc_price_diesel,price_diesel_normalised,price_diesel_display,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,fuel_constraints_other,wash_list,wash_prices,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,price_bottled_water_normalised,price_bottled_water_display,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,price_treated_water_normalised,price_treated_water_display,sell_soap,quantity_1bar,soap_quantity_other,price_soap,calc_price_soap,price_soap_normalised,price_soap_display,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,price_laundry_powder_normalised,price_laundry_powder_display,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,price_sanitary_napkins_normalised,price_sanitary_napkins_display,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,wash_constraints_other,water_trucking_prices,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,price_cubic_meter,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,wash_constraints_other_001,exchange_rate,exchange_rate_result,note_exchange_rate,mrk_supply_routes,mrk_supply_issues,mrk_supply_issues/dmg_infra_market,mrk_supply_issues/dmg_infra_sorrounding,mrk_supply_issues/dmg_storage,mrk_supply_issues/move_restriction,mrk_supply_issues/other,mrk_supply_issues/did_not_answer,mrk_supply_issues_other,mrk_dmg_infra,mrk_dmg_infra/road,mrk_dmg_infra/electrical,mrk_dmg_infra/water,mrk_dmg_infra/communication,mrk_dmg_infra/other,mrk_dmg_infra_other,mrk_increse_fuel_50,mrk_increse_fuel_100,mrk_increse_WASH_50,mrk_increse_WASH_100,mrk_increse_water_50,mrk_increse_water_100,further_comments,__version__,_version_,_id,_uuid,_submission_time,_validation_status,_index
2019-08-28T10:50:24.296+03:00,2019-08-28T11:01:11.942+03:00,8/28/2019,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,8/23/2019,Mohmmed,SCI,,YE25,YE2515,Alfaioosh,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,100,100,,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,500,500,,,YE24,Do_not_know,5,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,595,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,65974738,38f7e251-0652-4ddd-a6a0-bb3f0495f851,2019-08-28T08:01:14,,50
2019-08-29T12:24:40.486+01:00,2019-08-29T12:36:13.486+01:00,8/29/2019,ee.humanitarianresponse.info:zraf5dTKSmuXQgyi,8/29/2019,Eyad,SI,,YE15,YE1514,Atturbah,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,480,480,,,no,,,,,,,YE25,1,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,1,Private,Treatment_Station,yes,8000,1,,1,yes,8000,9000,Insecurity_and_instability,0,0,0,1,0,0,0,0,0,0,0,,yes,595,,no,,,,,,,,,,,,,,,,yes,no,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,67068417,3d9fc068-b871-4d37-baa9-1356f5770d69,2019-09-08T08:24:36,,158
2019-08-28T10:07:05.331+03:00,2019-08-28T10:50:23.903+03:00,8/28/2019,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,8/23/2019,Mohammed,SCI,,YE25,YE2515,Alfaioosh,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,,,yes,yes,,400,400,,,YE24,7,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,595,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,65974084,41f05313-4fb9-4c54-bf32-fbd11c6a79b1,2019-08-28T07:50:25,,47
2019-08-28T10:59:06.719+03:00,2019-08-28T11:08:14.136+03:00,8/28/2019,ee.humanitarianresponse.info:ZRumN4jsQGNW1bND,8/22/2019,Khaldoon,SCI,,YE24,YE2404,Al souq Alqadeem,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,,,no,,,,,,,YE24,2,Do_not_know,0,0,0,0,0,0,0,0,1,0,0,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,yes,dmg_infra_sorrounding move_restriction other,0,1,0,1,1,0,There was a conflict before Eid,electrical,0,1,0,0,0,,no,no,yes,no,no,no,This Market does not have fuel,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,65975184,4549acd3-e578-4b75-9ce7-557a81440407,2019-08-28T08:08:20,,52
2019-09-05T10:17:35.674+03:00,2019-09-05T10:24:31.691+03:00,9/5/2019,3.54904E+14,9/5/2019,Mohammed,ADRA,,YE17,YE1712,Al-Thalooth,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,430,430,,,YE18,3,Price_inflation Liquidity_shortage Shortage_of_demand Transportation_issues,1,1,1,0,0,0,1,0,0,0,0,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,593,,no,,,,,,,,,,,,,,,,yes,yes,no,no,no,no,Depending on Dollar Price,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,66771466,47a10d4e-9e33-48c3-8ae9-cdf9ee38f507,2019-09-05T07:55:47,,147
2019-09-01T20:18:15.001+03:00,2019-09-01T20:27:08.943+03:00,9/1/2019,ee.humanitarianresponse.info:rskzjc4d29iBN0nk,8/28/2019,أكرم,TYF,,YE11,YE1107,Addaleel,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,430,430,,,YE18,5,Insecurity_and_instability Transportation_issues,0,0,0,1,0,0,1,0,0,0,0,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,no,,,,,,,,,,,,,,,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,66392306,4969b403-9db1-4722-a107-9e45923a544a,2019-09-01T18:11:33,,133
2019-08-28T11:24:32.885+03:00,2019-08-28T11:32:46.391+03:00,8/28/2019,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,8/21/2019,Mohammed,SCI,,YE25,YE2515,Sabir,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,100,100,,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,500,500,,,YE24,Do_not_know,7,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,585,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,65977168,4b006143-9195-49e6-874d-00fdf8a8f7ab,2019-08-28T08:32:50,,57
2019-08-27T12:21:29.329+03:00,2019-08-27T12:40:08.108+03:00,8/27/2019,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,8/22/2019,Na'ama,SCI,,YE15,YE1522,Ala'an,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,200,200,,,yes,yes,,100,100,,,yes,yes,,100,100,,,yes,no,110,80,73,,,yes,yes,,500,500,,,YE15,Do_not_know,2,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,no,,,,,,,,,,,,,,,,no,no,yes,no,no,no,Liquidity is not enough,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,65865119,4c564488-debd-4bde-9d70-6ad78ac7766a,2019-08-27T09:40:13,,25
2019-08-28T22:21:03.575+03:00,2019-08-28T22:23:41.672+03:00,8/28/2019,ee.humanitarianresponse.info:hdwcjvsb10CQu4Sd,8/21/2019,Ali,NRC,,YE18,YE1806,Al Qanawis,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,430,430,,,YE18,6,Price_inflation Liquidity_shortage Insecurity_and_instability Supply_shortage Transportation_issues,1,1,0,1,1,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,140,140,,,yes,no,500,500,100,,,yes,yes,,550,550,,,YE18,Vendor,3,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,3200,5,,5,no,,,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,,yes,580,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,non,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,66090132,4f524ef5-b4d0-47bd-b4b6-34b361fd466b,2019-08-29T06:35:24,,106
2019-08-28T21:39:42.532+03:00,2019-08-28T22:02:56.950+03:00,8/28/2019,ee.humanitarianresponse.info:hdwcjvsb10CQu4Sd,8/28/2019,Buyah,NRC,,YE18,YE1802,Allueyah,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,450,450,,,yes,yes,,450,450,,,YE18,5,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,120,,,yes,yes,,100,100,,,yes,yes,,130,130,,,yes,yes,,100,100,,,yes,yes,,500,500,,,YE18,Vendor,3,Price_inflation Insecurity_and_instability Supply_shortage Transportation_issues,1,0,0,1,1,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,2400,10,,10,yes,6500,9600,Price_inflation Insecurity_and_instability Supply_shortage,1,0,0,1,1,0,0,0,0,0,0,,yes,570,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,non,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,66090124,50898727-7175-41c5-8628-5fffa7dd48c6,2019-08-29T06:35:21,,102
2019-09-06T19:08:18.619+03:00,2019-09-06T19:15:44.636+03:00,9/6/2019,ee.humanitarianresponse.info:Hy3MrD9pyzhmdD0A,9/3/2019,Muaath,SI,,YE15,YE1505,Almokha,Urban,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,410,410,,,yes,yes,,410,410,,,YE24,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,200,200,,,no,,,,,,,yes,yes,,150,150,,,yes,yes,,150,150,,,yes,yes,,400,400,,,YE24,Wholesaler,4,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,600,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,no,no,Normally No water trucking in Almokhs,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,66957300,517c35cc-e6a1-41a5-8780-0b8954a25906,2019-09-06T16:16:00,,4
2019-08-28T10:50:20.613+03:00,2019-08-28T10:59:05.981+03:00,8/28/2019,ee.humanitarianresponse.info:ZRumN4jsQGNW1bND,8/21/2019,Khaldoon,SCI,,YE24,YE2404,Ben Nafea,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,589,,yes,dmg_infra_sorrounding move_restriction other,0,1,0,1,1,0,There was a conflict before Eid,electrical,0,1,0,0,0,,no,no,yes,no,no,no,This Market dose not have water trucking,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,65974614,525734ca-b992-42e1-bf5c-ccfa304fe79c,2019-08-28T07:59:12,,49
2019-09-01T20:32:32.139+03:00,2019-09-01T20:36:31.353+03:00,9/1/2019,ee.humanitarianresponse.info:rskzjc4d29iBN0nk,8/28/2019,أكرم,TYF,,YE11,YE1107,Addaleel,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,1166,2,,8,yes,7000,10000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,no,,,,,,,,,,,,,,,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,66392311,527baa98-2f78-402c-a75d-66ff7eea2d05,2019-09-01T18:11:38,,135
2019-08-28T22:02:57.054+03:00,2019-08-28T22:05:25.871+03:00,8/28/2019,ee.humanitarianresponse.info:hdwcjvsb10CQu4Sd,8/28/2019,Buyah,NRC,,YE18,YE1802,Alluheyah,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,450,450,,,yes,yes,,450,450,,,YE18,6,Price_inflation Insecurity_and_instability Supply_shortage Transportation_issues,1,0,0,1,1,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,100,100,,,yes,yes,,150,150,,,yes,no,500,500,100,,,yes,yes,,450,450,,,YE18,Vendor,3,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,2500,10,,10,no,,,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,yes,570,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,non,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,66090126,5431435b-ae68-41e1-9077-c25574cfe413,2019-08-29T06:35:22,,103
2019-08-21T08:30:01.732+03:00,2019-08-21T08:35:00.284+03:00,8/21/2019,ee.humanitarianresponse.info:oYqxLGVUH29gkR0T,8/20/2019,أحمد,NFDHR,,YE22,YE2209,Saqayn rural Market 2,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,370,370,,,yes,yes,,400,400,,,YE18,3,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage Transportation_issues,1,1,1,1,1,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,120,120,,,yes,yes,,100,100,,,yes,yes,,140,140,,,yes,yes,,580,580,,,YE18,Vendor,3,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage Transportation_issues,1,1,1,0,1,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,1400,4,,6,yes,5500,8000,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Transportation_issues,1,1,1,1,0,0,1,0,0,0,0,,yes,580,,no,,,,,,,,,,,,,,,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,65393360,54fb8e66-b491-4ab0-b9d5-53c3507459fa,2019-08-22T05:34:24,,5
2019-09-05T10:40:49.160+03:00,2019-09-05T10:52:03.635+03:00,9/5/2019,3.54904E+14,9/3/2019,Adel,ADRA,,YE17,YE1704,Al-Dhawra Station,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,430,430,,,YE18,14,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,595,,yes,move_restriction,0,0,0,1,0,0,,,,,,,,,yes,yes,yes,yes,yes,yes,Upon to Dollar Rate,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,66771473,556f1061-f4a9-4d3b-b17f-55b4414d2bf6,2019-09-05T07:55:49,,149
2019-09-05T11:39:18.136+03:00,2019-09-05T11:43:53.623+03:00,9/5/2019,3.54904E+14,9/4/2019,Mansour,ADRA,,YE17,YE1704,Abs,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,430,430,,,YE18,14,Shortage_of_demand,0,0,1,0,0,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,250,250,,,yes,yes,,130,130,,,yes,yes,,130,130,,,yes,yes,,500,500,,,YE17,Other,3,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,595,,yes,move_restriction,0,0,0,1,0,0,,,,,,,,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,66779738,596f33ca-ec01-43e7-b504-4d307b4ad8a9,2019-09-05T08:48:10,,152
2019-08-28T08:52:28.033+03:00,2019-08-28T09:06:25.624+03:00,8/28/2019,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,8/25/2019,Aseel,SCI,,YE29,YE2915,Amran city,Urban,yes,Cash Prepaid_cards,1,0,0,1,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,430,430,,,YE18,6,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,588,,yes,move_restriction,0,0,0,1,0,0,,,,,,,,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,65964716,5ab20df8-fbe4-462f-904c-2574a80d33fc,2019-08-28T06:06:29,,34
2019-08-28T19:21:30.590+03:00,2019-08-28T19:25:32.870+03:00,8/28/2019,ee.humanitarianresponse.info:7hznu1X2hAOG1WKv,8/26/2019,عمر,TYF,,YE15,YE1512,Dimnat Khadir,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,430,430,,,Do_not_know,,Price_inflation Insecurity_and_instability Supply_shortage,1,0,0,1,1,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,250,250,,,yes,yes,,150,150,,,yes,yes,,550,550,,,Do_not_know,Wholesaler,,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,3000,1,,9,no,,,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,,yes,585,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,66056131,5b19ad9d-034c-43ed-88dd-2f8563f353c4,2019-08-28T18:03:14,,87
2019-08-28T19:34:37.227+03:00,2019-08-28T19:49:54.429+03:00,8/28/2019,ee.humanitarianresponse.info:7hznu1X2hAOG1WKv,8/27/2019,عمر,TYF,,YE15,YE1520,Azzandani Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,no,,,,,,,YE23,7,Price_inflation Insecurity_and_instability Supply_shortage,1,0,0,1,1,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,180,180,,,yes,yes,,100,100,,,yes,yes,,250,250,,,yes,yes,,150,150,,,yes,no,9,600,667,,,YE15,Wholesaler,2,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Treatment_Station,yes,6000,2,,9,no,,,Price_inflation Shortage_of_demand Insecurity_and_instability,1,0,1,1,0,0,0,0,0,0,0,,yes,585,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,66056147,5b8eb950-40d7-4ef4-abbd-cf25b7b02aa9,2019-08-28T18:03:22,,90
2019-08-28T19:54:30.295+03:00,2019-08-28T20:00:12.173+03:00,8/28/2019,ee.humanitarianresponse.info:7hznu1X2hAOG1WKv,8/27/2019,عمر,TYF,,YE15,YE1520,Azzandani Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,no,,,,,,,YE23,8,Price_inflation Insecurity_and_instability Supply_shortage Government_regulations,1,0,0,1,1,1,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,200,200,,,yes,yes,,100,100,,,yes,yes,,250,250,,,yes,yes,,130,130,,,yes,yes,,550,550,,,YE15,Wholesaler,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,3000,2,,7,no,,,Price_inflation Shortage_of_demand Insecurity_and_instability,1,0,1,1,0,0,0,0,0,0,0,,yes,558,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,66056162,5c5d00e6-f65b-4e7b-8511-ff5b897010e1,2019-08-28T18:03:26,,92
2019-08-27T14:22:30.648+03:00,2019-08-27T14:40:05.718+03:00,8/27/2019,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,8/22/2019,Na'ama,SCI,,YE15,YE1521,Al-Nashama,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,500,500,,,yes,yes,,450,450,,,YE24,3,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,585,,yes,other,0,0,0,0,1,0,Fear of clashes/conflict,,,,,,,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,65881358,5d61e18b-6d66-42d1-aaef-e8d6913f324b,2019-08-27T11:40:11,,27
