X.U.FEFF.start_,end_,today_,deviceid_,date_survey_All,enumerator_id_All,select_one_organization_name_All,org_name_other_All,governorate_ID_All,district_ID_All,market_name_All,type_area_All,password_incorrect_,password_incorrect,fuel_prices_All,cash_feasibility_fuel_All,cash_feasibility_fuel_All.Cash,cash_feasibility_fuel_All.Mobile_money,cash_feasibility_fuel_All.Credit_debit_Card,cash_feasibility_fuel_All.Prepaid_cards,cash_feasibility_fuel_All.Credit,cash_feasibility_fuel_All.Vouchers,cash_feasibility_fuel_All.Bartering,cash_feasibility_fuel_All.Other,cash_feasibility_fuel_All.Do_not_know,Other_cash_feasibility_fuel_All,sell_petrol_All,quantity_1L_petrol_All,quantity_other_petrol_All,price_petrol_All,calc_price_petrol_All,price_petrol_normalised_All,price_petrol_display_All,sell_diesel_All,quantity_1L_diesel_All,quantity_other_diesel_All,price_diesel_All,calc_price_diesel_All,price_diesel_normalised_All,price_diesel_display_All,fuel_gov_origin_All,fuel_restock_days_min_All,fuel_constraints_multiple_All,fuel_constraints_multiple_All.Price_inflation,fuel_constraints_multiple_All.Liquidity_shortage,fuel_constraints_multiple_All.Shortage_of_demand,fuel_constraints_multiple_All.Insecurity_and_instability,fuel_constraints_multiple_All.Supply_shortage,fuel_constraints_multiple_All.Government_regulations,fuel_constraints_multiple_All.Transportation_issues,fuel_constraints_multiple_All.Other_see_next_question,fuel_constraints_multiple_All.Do_not_know,fuel_constraints_multiple_All.No_constraints,fuel_constraints_multiple_All.Vendor_did_not_answer,fuel_constraints_other_All,password_incorrect_001,password_incorrect_002,wash_list_All,wash_prices_All,cash_feasibility_wash_All,cash_feasibility_wash_All.Cash,cash_feasibility_wash_All.Mobile_money,cash_feasibility_wash_All.Credit_debit_Card,cash_feasibility_wash_All.Prepaid_cards,cash_feasibility_wash_All.Credit,cash_feasibility_wash_All.Vouchers,cash_feasibility_wash_All.Bartering,cash_feasibility_wash_All.Other,cash_feasibility_wash_All.Do_not_know,Other_cash_feasibility_wash_All,sell_bottled_water_All,quantity_0.75L_All,bottled_quantity_other_All,price_bottled_water_All,calc_price_bottled_water_All,price_bottled_water_normalised_All,price_bottled_water_display_All,sell_treated_water_All,quantity_10L_All,treated_quantity_other_All,price_treated_water_All,calc_price_treated_water_All,price_treated_water_normalised_All,price_treated_water_display_All,other_water_comments_All,sell_soap_All,quantity_1bar_All,soap_quantity_other_All,price_soap_All,calc_price_soap_All,price_soap_normalised_All,price_soap_display_All,sell_laundry_powder_All,quantity_100g_All,laundry_quantity_other_All,price_laundry_powder_All,calc_price_laundry_All,price_laundry_powder_normalised_All,price_laundry_powder_display_All,sell_sanitary_napkins_All,quantity_10units_All,napkins_quantity_other_All,price_sanitary_napkins_All,calc_price_sanitary_All,price_sanitary_napkins_normalised_All,price_sanitary_napkins_display_All,wash_gov_origin_All,wash_type_supplier_All,wash_restock_days_min_All,wash_constraints_multiple_All,wash_constraints_multiple_All.Price_inflation,wash_constraints_multiple_All.Liquidity_shortage,wash_constraints_multiple_All.Shortage_of_demand,wash_constraints_multiple_All.Insecurity_and_instability,wash_constraints_multiple_All.Supply_shortage,wash_constraints_multiple_All.Government_regulations,wash_constraints_multiple_All.Transportation_issues,wash_constraints_multiple_All.Other_see_next_question,wash_constraints_multiple_All.Do_not_know,wash_constraints_multiple_All.No_constraints,wash_constraints_multiple_All.Vendor_did_not_answer,wash_constraints_other_All,water_trucking_prices_All,cash_feasibility_water_trucking_All,cash_feasibility_water_trucking_All.Cash,cash_feasibility_water_trucking_All.Mobile_money,cash_feasibility_water_trucking_All.Credit_debit_Card,cash_feasibility_water_trucking_All.Prepaid_cards,cash_feasibility_water_trucking_All.Credit,cash_feasibility_water_trucking_All.Vouchers,cash_feasibility_water_trucking_All.Bartering,cash_feasibility_water_trucking_All.Other,cash_feasibility_water_trucking_All.Do_not_know,Other_cash_feasibility_water_trucking_All,capacity_truck_All,type_owner_All,type_water_All,water_chlorinated_All,water_quantity_1cub_mtr_All,water_quantity_other_cub_mtr_All,price_cubic_meter_All,cost_cubic_meter_All,location_source_All,price_cubic_meter_normalized_All,price_cubic_meter_display_All,distance_travelled_All,distance_price_All,additional_cost_5_All,additional_cost_10_All,constraints_multiple_All,constraints_multiple_All.Price_inflation,constraints_multiple_All.Liquidity_shortage,constraints_multiple_All.Shortage_of_demand,constraints_multiple_All.Insecurity_and_instability,constraints_multiple_All.Supply_shortage,constraints_multiple_All.Government_regulations,constraints_multiple_All.Transportation_issues,constraints_multiple_All.Other_see_next_question,constraints_multiple_All.Do_not_know,constraints_multiple_All.No_constraints,constraints_multiple_All.Vendor_did_not_answer,wash_constraints_other_001_All,exchange_rate_All,exchange_rate_result_All,note_exchange_rate_All,market_info_q_All,mrk_supply_routes_All,mrk_supply_issues_All,mrk_supply_issues_All.dmg_infra_market,mrk_supply_issues_All.dmg_infra_sorrounding,mrk_supply_issues_All.dmg_storage,mrk_supply_issues_All.move_restriction,mrk_supply_issues_All.other,mrk_supply_issues_All.did_not_answer,mrk_supply_issues_other_All,mrk_dmg_infra_All,mrk_dmg_infra_All.road,mrk_dmg_infra_All.electrical,mrk_dmg_infra_All.water,mrk_dmg_infra_All.communication,mrk_dmg_infra_All.other,mrk_dmg_infra_other_All,mrk_increse_fuel_50_All,mrk_increse_fuel_100_All,mrk_increse_WASH_50_All,mrk_increse_WASH_100_All,mrk_increse_water_50_All,mrk_increse_water_100_All,further_comments_All,X__version___All,X_version__All,X_id,_uuid,X_submission_time,X_validation_status,X_index,X,X.1
2019-11-25T15:52:43.067+03:00,2019-11-25T15:56:11.850+03:00,2019-11-25,ee.humanitarianresponse.info:pk2dojv5mlg2weOP,2019-11-18,Mohammed,SCI,,YE25,YE2515,Saber,Urban,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Treatment_Station,no,yes,,1500,1500,2,,,15,yes,6000,8000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,570,,yes,no,,,,,,,,,,,,,,,,,,,,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,75623978,15083ddc-69eb-4e5b-bba2-65c8c28ff146,2019-11-25T12:56:31,,127,,
2019-11-18T14:09:11.945+02:00,2019-11-18T14:35:13.625+02:00,2019-11-18,ee.humanitarianresponse.info:JRhMnwQwvYSvk4ts,2019-11-18,Zaid,SI,,YE15,YE1514,At Turbah Market,Urban,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,370,370,,,yes,yes,,380,380,,,YE25,2,Insecurity_and_instability Transportation_issues,0,0,0,1,0,0,1,0,0,0,0,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,100,100,,,,yes,no,75,100,107,,,yes,yes,,100,100,,,yes,yes,,500,500,,,YE24,Wholesaler,2,Insecurity_and_instability Transportation_issues,0,0,0,1,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,yes,,3500,3500,1,,,10,yes,4500,5500,Liquidity_shortage Government_regulations,0,1,0,0,0,1,0,0,0,0,0,,yes,573,,yes,yes,dmg_infra_market,1,0,0,0,0,0,,road,1,0,0,0,0,,yes,yes,yes,no,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,74737239,e2eba786-9f94-4d50-8a46-10eb6a658898,2019-11-18T11:34:00,,27,,
2019-11-18T14:35:16.641+02:00,2019-11-18T15:03:16.720+02:00,2019-11-18,ee.humanitarianresponse.info:JRhMnwQwvYSvk4ts,2019-11-18,zaid,SI,,YE15,YE1514,At Turbah Market,Urban,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,350,350,,,yes,yes,,375,375,,,YE25,2,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,100,100,,,,yes,yes,,150,150,,,yes,no,110,80,73,,,yes,yes,,500,500,,,YE15,Vendor,7,Insecurity_and_instability Transportation_issues,0,0,0,1,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,575,,yes,yes,dmg_infra_market,1,0,0,0,0,0,,road,1,0,0,0,0,,yes,no,yes,no,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,74749526,1ff9d6d9-5fc3-459d-914f-93c451a1ddfd,2019-11-18T12:41:53,,28,,
2019-11-18T15:03:48.340+02:00,2019-11-18T15:45:48.381+02:00,2019-11-18,ee.humanitarianresponse.info:JRhMnwQwvYSvk4ts,2019-11-18,zaid,SI,,YE15,YE1514,At Turbah Market,Urban,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,350,350,,,yes,yes,,375,375,,,YE25,2,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,100,100,,,,yes,yes,,150,150,,,yes,no,110,80,73,,,yes,yes,,500,500,,,YE15,Vendor,7,Insecurity_and_instability Transportation_issues,0,0,0,1,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,575,,yes,yes,dmg_infra_sorrounding,0,1,0,0,0,0,,road,1,0,0,0,0,,yes,no,yes,no,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,74750273,d108f904-57cb-421c-86d9-c59c4782634d,2019-11-18T12:44:27,,29,,
2019-11-18T15:45:51.013+02:00,2019-11-18T16:06:04.997+02:00,2019-11-18,ee.humanitarianresponse.info:JRhMnwQwvYSvk4ts,2019-11-18,zaid,SI,,YE15,YE1514,At Turbah Market,Urban,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,350,350,,,yes,yes,,375,375,,,YE25,2,Insecurity_and_instability Transportation_issues,0,0,0,1,0,0,1,0,0,0,0,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,100,100,,,,yes,no,76,150,158,,,yes,no,110,120,109,,,yes,yes,,500,500,,,YE24,Wholesaler,3,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,573,,yes,yes,dmg_infra_sorrounding,0,1,0,0,0,0,,road,1,0,0,0,0,,yes,yes,yes,no,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,74755273,f530c79f-f6a2-4c0f-af30-ed1643deb795,2019-11-18T13:04:42,,30,,
2019-11-22T21:11:52.983+03:00,2019-11-22T21:25:28.495+03:00,2019-11-22,ee.humanitarianresponse.info:AAXNvwiTXSXiXFEg,2019-11-18,فتحية,TYF,,YE15,YE1508,Al Bairain,Urban,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,350,350,,,yes,yes,,375,375,,,YE25,2,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,180,180,,,yes,yes,,100,100,,,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,350,350,,,YE15,Wholesaler,1,Liquidity_shortage,0,1,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,yes,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,75371440,0f2fb102-f21d-46c7-ad58-e2a5f6b54040,2019-11-22T20:01:08,,46,,
2019-11-22T21:53:40.067+03:00,2019-11-22T22:29:24.378+03:00,2019-11-22,ee.humanitarianresponse.info:BbZa4iZzyIlY1RVB,2019-11-18,فتحية,TYF,,YE15,YE1508,Al Bairain,Urban,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,no,15,2500,125,,,no,,,,,,,,yes,no,5760,7200,100,,,yes,no,4800,3600,75,,,yes,no,160,5500,344,,,YE24,Wholesaler,3,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,573,,yes,yes,move_restriction,0,0,0,1,0,0,,,,,,,,,,,yes,yes,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,75371741,1cff806e-1ac5-4faa-a45c-00a3c39bad1d,2019-11-22T20:08:40,,51,,
2019-11-22T21:26:18.190+03:00,2019-11-22T21:53:28.468+03:00,2019-11-22,ee.humanitarianresponse.info:BbZa4iZzyIlY1RVB,2019-11-18,فتحية,TYF,,YE15,YE1508,Al Bairain,Urban,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,no,15,1700,85,,,yes,yes,,100,100,,,,yes,no,5760,7200,100,,,yes,no,4800,3600,75,,,yes,no,160,6900,431,,,YE15,Wholesaler,1,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,yes,,6000,6000,2,,,20,yes,8000,10000,No_constraints,0,0,0,0,0,0,0,0,0,1,0,,no,,,yes,no,,,,,,,,,,,,,,,,,,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,75371739,5c101594-5ca4-4713-8220-3e82f26793fc,2019-11-22T20:08:38,,50,,
2019-11-22T21:11:21.137+03:00,2019-11-22T21:25:59.806+03:00,2019-11-22,ee.humanitarianresponse.info:AjdYkxUATsogU5G6,2019-11-18,فتحية,TYF,,YE15,YE1508,Al Bairain,Urban,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,350,350,,,yes,yes,,375,375,,,YE25,2,Liquidity_shortage,0,1,0,0,0,0,0,0,0,0,0,,,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,no,15,2600,130,,,yes,yes,,100,100,,,,yes,no,5760,7300,101,,,yes,no,4800,3700,77,,,yes,no,100,3500,350,,,YE24,Wholesaler,3,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,yes,yes,move_restriction,0,0,0,1,0,0,,,,,,,,,yes,yes,yes,yes,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,75366913,739bcc39-fc71-42f5-99bf-7bdaf5b7d798,2019-11-22T18:35:19,,42,,
2019-11-22T21:34:41.811+03:00,2019-11-22T22:01:13.174+03:00,2019-11-22,ee.humanitarianresponse.info:AjdYkxUATsogU5G6,2019-11-18,فتحية,TYF,,YE15,YE1508,Al Bairain,Urban,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,170,170,,,no,,,,,,,,yes,yes,,140,140,,,yes,yes,,100,100,,,yes,yes,,500,500,,,YE15,Wholesaler,1,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,560,,yes,no,,,,,,,,,,,,,,,,,,yes,yes,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,75368661,7bcf4117-bf14-436d-a18c-536bb6852548,2019-11-22T19:03:21,,43,,
2019-11-22T21:25:39.378+03:00,2019-11-22T21:55:21.312+03:00,2019-11-22,ee.humanitarianresponse.info:AAXNvwiTXSXiXFEg,2019-11-18,فتحية,TYF,,YE15,YE1508,Al Bairain,Urban,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,130,130,,,yes,yes,,100,100,,,,yes,yes,,120,120,,,yes,yes,,100,100,,,yes,yes,,500,500,,,YE15,Wholesaler,1,Liquidity_shortage,0,1,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,yes,,7000,7000,2,,,20,yes,1000,12000,Vendor_did_not_answer,0,0,0,0,0,0,0,0,0,0,1,,no,,,yes,no,,,,,,,,,,,,,,,,,,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,75371445,a2e3b055-a87c-45b0-bbf6-14e6a9ec54fc,2019-11-22T20:01:11,,47,,
2019-11-24T15:41:00.072+03:00,2019-11-24T15:50:11.485+03:00,2019-11-24,ee.humanitarianresponse.info:pk2dojv5mlg2weOP,2019-11-18,Khaldon,SCI,,YE24,YE2402,Masjed Alnoor,Urban,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,Do_not_know,yes,,1000,1000,2,,,7,yes,6000,13000,No_constraints,0,0,0,0,0,0,0,0,0,1,0,,yes,573,,yes,no,,,,,,,,,,,,,,,,,,,,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,75511276,2e3889ba-04d3-4448-a610-d93fb01f3b0b,2019-11-24T12:51:32,,96,,
2019-11-21T11:06:52.904+03:00,2019-11-24T11:26:07.128+03:00,2019-11-21,ee.humanitarianresponse.info:LBJvsgtabmCTKreO,2019-11-19,Ibrahim,NRC,,YE17,YE1715,Almakhdheerah Market,Urban,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,375,375,,,yes,yes,,440,440,,,YE18,10,Price_inflation Supply_shortage Transportation_issues,1,0,0,0,1,0,1,0,0,0,0,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,130,,,yes,yes,,150,150,,,,yes,no,76,150,158,,,yes,no,700,500,71,,,yes,yes,,500,500,,,YE17,Vendor,2,Price_inflation Transportation_issues Other_see_next_question,1,0,0,0,0,0,1,1,0,0,0,The lack of fuel sometimes,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,no,6,18000,3000,25,,,25,yes,5000,10000,Price_inflation Other_see_next_question,1,0,0,0,0,0,0,1,0,0,0,The lack of fuel,yes,576,,no,,,,,,,,,,,,,,,,,,,,,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,75484455,748cf785-9189-4faa-be97-57d1e13ccb2a,2019-11-24T09:10:33,,85,,
2019-11-25T08:48:17.884+03:00,2019-11-25T08:52:06.028+03:00,2019-11-25,ee.humanitarianresponse.info:pk2dojv5mlg2weOP,2019-11-18,Khaldon,SCI,,YE24,YE2408,Althaqafa,Urban,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,1,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,80,80,,,,yes,yes,,150,150,,,yes,no,200,150,75,,,yes,yes,,500,500,,,YE24,Do_not_know,2,No_constraints,0,0,0,0,0,0,0,0,0,1,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,572,,yes,no,,,,,,,,,,,,,,,,,,yes,no,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,75559923,47bf389b-ac5d-465b-bae5-81f5d0a55ec5,2019-11-25T05:52:24,,110,,
2019-11-25T08:42:28.729+03:00,2019-11-25T08:47:06.092+03:00,2019-11-25,ee.humanitarianresponse.info:pk2dojv5mlg2weOP,2019-11-18,Khaldon,SCI,,YE24,YE2408,Althaqafa,Urban,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,350,350,,,no,,,,,,,YE24,2,No_constraints,0,0,0,0,0,0,0,0,0,1,0,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,572,,yes,no,,,,,,,,,,,,,,,,yes,no,,,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,75559593,50f719b4-3e5f-4e26-a953-3ffd85cd85e2,2019-11-25T05:47:54,,14,,
2019-11-25T08:52:07.119+03:00,2019-11-25T09:05:25.113+03:00,2019-11-25,ee.humanitarianresponse.info:pk2dojv5mlg2weOP,2019-11-18,Khaldon,SCI,,YE24,YE2408,Althaqafa,Urban,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,5,Public,Other,no,yes,,5000,5000,1,,,10,yes,25000,28000,No_constraints,0,0,0,0,0,0,0,0,0,1,0,,yes,572,,yes,no,,,,,,,,,,,,,,,,,,,,yes,no,The water is treating with chlor,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,75561185,567e2727-e752-4ad4-bf1f-404d7d5a17f5,2019-11-25T06:05:59,,112,,
2019-12-03T15:09:43.780+03:00,2019-12-03T16:45:10.667+03:00,2019-12-03,3.5269E+14,2019-12-03,Ibrahim ,IOM,,YE26,YE2602,Asdas,Rural,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Credit Bartering,1,0,0,0,1,0,1,0,0,,yes,yes,,100,100,,,no,,,,,,,,yes,yes,,150,150,,,no,,,,,,,no,,,,,,,YE26,Wholesaler,1,Liquidity_shortage Price_inflation Transportation_issues Other_see_next_question,1,1,0,0,0,0,1,1,0,0,0,The roughness of the road,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,76875333,89c7f16f-3d91-45fb-9e53-d82c74a5d7af,2019-12-04T13:27:29,23,258,,
2019-11-25T09:05:33.255+03:00,2019-11-25T09:08:20.744+03:00,2019-11-25,ee.humanitarianresponse.info:pk2dojv5mlg2weOP,2019-11-18,Khaldon,SCI,,YE24,YE2408,Althaqafa,Urban,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,573,,yes,no,,,,,,,,,,,,,,,,,,,,,,This market doesn't have fuel,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,75561514,7a15aa31-c6c4-47c4-9b48-aea610c33b6c,2019-11-25T06:09:08,,13,,
2019-11-25T15:36:01.866+03:00,2019-11-25T15:45:53.826+03:00,2019-11-25,ee.humanitarianresponse.info:pk2dojv5mlg2weOP,2019-11-18,Mohammed,SCI,,YE25,YE2515,Saber,Urban,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,350,350,,,yes,yes,,390,390,,,YE24,5,Price_inflation Other_see_next_question,1,0,0,0,0,0,0,1,0,0,0,The ups and downs of the currency,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,570,,yes,no,,,,,,,,,,,,,,,,yes,yes,,,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,75621749,83a8a6ff-e160-4aaa-9ae6-63a2ef2eced8,2019-11-25T12:46:43,,125,,
2019-11-24T15:51:18.630+03:00,2019-11-24T15:54:01.240+03:00,2019-11-24,ee.humanitarianresponse.info:pk2dojv5mlg2weOP,2019-11-18,Khaldon,SCI,,YE24,YE2402,Masjed Alnoor,Urban,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,572,,yes,no,,,,,,,,,,,,,,,,,,,,,,This market doesn't have fuel,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,75511619,85b10a6f-b539-415f-8fa5-bbdf5f6c0988,2019-11-24T12:54:20,,22,,
2019-11-24T15:54:02.378+03:00,2019-11-24T15:57:39.020+03:00,2019-11-24,ee.humanitarianresponse.info:pk2dojv5mlg2weOP,2019-11-18,Khaldon,SCI,,YE24,YE2402,Masjed Alnoor,Urban,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,1,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,90,90,,,,yes,yes,,150,150,,,yes,no,200,150,75,,,yes,yes,,500,500,,,YE24,Do_not_know,2,No_constraints,0,0,0,0,0,0,0,0,0,1,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,572,,yes,no,,,,,,,,,,,,,,,,,,yes,no,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,75511886,87f47825-cd08-47f6-8f1a-c4a7bd79aeeb,2019-11-24T12:58:13,,97,,
2019-11-25T15:59:03.324+03:00,2019-11-25T16:03:50.230+03:00,2019-11-25,ee.humanitarianresponse.info:pk2dojv5mlg2weOP,2019-11-18,Mohammed,SCI,,YE25,YE2515,Saber,Urban,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,100,100,,,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,500,500,,,YE24,Do_not_know,5,Price_inflation Shortage_of_liquidity,1,0,1,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,570,,yes,no,,,,,,,,,,,,,,,,,,yes,yes,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,75625644,41887661-4c3d-44c4-b1d7-7e9c59b5faba,2019-11-25T13:04:24,,129,,
