start,end,today,deviceid,date_survey,enumerator_id,select_one_organisation_name,org_name_other,governorate_ID,district_ID,market_name,type_area,fuel_prices,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,price_petrol_normalised,price_petrol_display,sell_diesel,quantity_1L_diesel,quantity_other_diesel,price_diesel,calc_price_diesel,price_diesel_normalised,price_diesel_display,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,fuel_constraints_other,wash_list,wash_prices,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,price_bottled_water_normalised,price_bottled_water_display,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,price_treated_water_normalised,price_treated_water_display,sell_soap,quantity_1bar,soap_quantity_other,price_soap,calc_price_soap,price_soap_normalised,price_soap_display,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,price_laundry_powder_normalised,price_laundry_powder_display,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,price_sanitary_napkins_normalised,price_sanitary_napkins_display,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,wash_constraints_other,water_trucking_prices,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,price_cubic_meter,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,wash_constraints_other_001,exchange_rate,exchange_rate_result,note_exchange_rate,mrk_supply_routes,mrk_supply_issues,mrk_supply_issues/dmg_infra_market,mrk_supply_issues/dmg_infra_sorrounding,mrk_supply_issues/dmg_storage,mrk_supply_issues/move_restriction,mrk_supply_issues/other,mrk_supply_issues/did_not_answer,mrk_supply_issues_other,mrk_dmg_infra,mrk_dmg_infra/road,mrk_dmg_infra/electrical,mrk_dmg_infra/water,mrk_dmg_infra/communication,mrk_dmg_infra/other,mrk_dmg_infra_other,mrk_increse_fuel_50,mrk_increse_fuel_100,mrk_increse_WASH_50,mrk_increse_WASH_100,mrk_increse_water_50,mrk_increse_water_100,further_comments,__version__,_version_,_id,_uuid,_submission_time,_validation_status,_index
2019-07-28T10:54:13.376+03:00,2019-07-28T11:26:55.038+03:00,7/28/2019,ee.humanitarianresponse.info:UQ7o3kmVngZJZ4nA,7/27/2019,??????? ???? ?????,ROC,,YE32,YE3201,Hadibu,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,200,200,,,yes,yes,,235,235,,,YE24,3,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,120,120,,,yes,yes,,150,150,,,yes,yes,,130,130,,,yes,yes,,670,670,,,YE19,Wholesaler,3,Price_inflation Shortage_of_demand Transportation_issues,1,0,1,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,800,8,,13,yes,4200,6000,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,yes,581,,no,,,,,,,,,,,,,,,,no,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,63153140,33a9c94a-9b45-49bc-a628-441c1375b094,2019-07-28T08:26:58,,103
2019-07-25T17:00:56.330+03:00,2019-07-25T17:06:05.480+03:00,7/25/2019,ee.humanitarianresponse.info:7hznu1X2hAOG1WKv,7/23/2019,???,TYF,,YE15,YE1520,Arramdah Market ,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,425,425,,,yes,yes,,450,450,,,YE15,2,Price_inflation Insecurity_and_instability Government_regulations,1,0,0,1,0,1,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,200,200,,,yes,yes,,130,130,,,yes,yes,,600,600,,,YE15,Wholesaler,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,3000,2,,7,no,,,Price_inflation Shortage_of_demand Insecurity_and_instability,1,0,1,1,0,0,0,0,0,0,0,,yes,571,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,62916316,33d6633a-96b2-468e-8a97-fbae35415079,2019-07-25T17:04:51,,95
2019-07-25T12:43:12.442+03:00,2019-07-25T12:51:52.390+03:00,7/25/2019,ee.humanitarianresponse.info:td8oQhgqiSYbVOtI,7/23/2019,????,TYF,,YE18,YE1824,"Zubaid, old Market",Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,,,no,,,,,,,Do_not_know,,Supply_shortage,0,0,0,0,1,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,130,,,no,,,,,,,yes,yes,,120,120,,,yes,yes,,120,120,,,yes,yes,,350,350,,,Do_not_know,Wholesaler,,Supply_shortage,0,0,0,0,1,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,586,,yes,other,0,0,0,0,1,0,"  the petroleum derivatives (fuel, diesel)are not available",,,,,,,,yes,no,no,no,no,no," Zubaid city vendors do not import large quanties of goods that allows consuming inventory because people cannot afford it. also, they stopped importing because fuel and disel are available only in the back market with doubled prices, so vendors do not go to near governorates to by goods.",v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,62886410,34cc34fa-f6d8-4207-9efb-08e63fac90f0,2019-07-25T13:13:11,,11
2019-07-25T12:51:53.679+03:00,2019-07-25T12:58:59.411+03:00,7/25/2019,ee.humanitarianresponse.info:td8oQhgqiSYbVOtI,7/23/2019,????,TYF,,YE18,YE1824,"Atturaibah, main road Market",Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,,,no,,,,,,,Do_not_know,,Supply_shortage,0,0,0,0,1,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,no,,,,,,,yes,yes,,130,130,,,yes,yes,,130,130,,,yes,yes,,370,370,,,Do_not_know,Wholesaler,,Supply_shortage,0,0,0,0,1,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,586,,yes,other,0,0,0,0,1,0,"  the petroleum derivatives (fuel, diesel)are only available in the black market",,,,,,,,yes,no,yes,yes,no,no," Zubaid city vendors do not import large quanties of goods that allows consuming inventory because people cannot afford it. also, they stopped importing because fuel and disel are available only in the back market with doubled prices, so vendors do not go to near governorates to by goods.",v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,62886415,36bd8340-a5f3-4e5c-8be6-3d7877f67625,2019-07-25T13:13:12,,12
2019-07-25T16:55:33.660+03:00,2019-07-25T17:00:52.209+03:00,7/25/2019,ee.humanitarianresponse.info:7hznu1X2hAOG1WKv,7/23/2019,???,TYF,,YE15,YE1520,Mafraq Ath thaqrah Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,415,415,,,yes,yes,,425,425,,,Do_not_know,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,200,200,,,yes,yes,,130,130,,,yes,yes,,550,550,,,YE15,Wholesaler,,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,3000,1,,6,no,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,570,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,62916314,3920ecdc-5ff9-4c9e-a54b-0be31a9be5f2,2019-07-25T17:04:50,,94
2019-07-30T23:04:47.982+03:00,2019-07-30T23:06:21.211+03:00,7/30/2019,ee.humanitarianresponse.info:6oN6Z6HF5PO6Ju9A,7/22/2019,Khaldoon,SCI,,YE24,YE2404,Old Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,no,,,,,,,,,,,,,,,,no,no,yes,no,yes,no,the station is closed due to an explosion of the main tank of the central station,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,63467672,3a36815f-808b-40d1-aa8c-764c0390d904,2019-07-30T20:06:25,,163
2019-07-25T11:40:39.967+03:00,2019-07-25T13:32:10.266+03:00,7/25/2019,ee.humanitarianresponse.info:5IJWKe8I4JMjKHF5,7/25/2019,?????,TYF,,YE15,YE1508,Albairein,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,no,,,,,,,yes,yes,,100,100,,,yes,yes,,80,80,,,yes,yes,,400,400,,,YE15,Wholesaler,1,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,yes,dmg_infra_sorrounding,0,1,0,0,0,0,,road,1,0,0,0,0,,no,no,yes,yes,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,62861816,3a763391-e4c8-44e8-a45d-219e1bf0936a,2019-07-25T10:32:20,,14
2019-07-31T09:58:35.755+03:00,2019-07-31T10:00:29.264+03:00,7/31/2019,ee.humanitarianresponse.info:6oN6Z6HF5PO6Ju9A,7/22/2019,Eman,SCI,,YE15,YE1521,Alnamasha Market,Rural,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Credit_debit_Card,1,0,1,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,1500,2,,15,yes,13000,20000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,yes,dmg_infra_market,1,0,0,0,0,0,,road electrical,1,1,0,0,0,,yes,yes,no,no,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,63521323,3b00b1e7-4072-456f-889c-c1be05897a15,2019-07-31T07:00:35,,178
2019-07-25T11:55:02.951+03:00,2019-07-25T11:59:40.634+03:00,7/25/2019,ee.humanitarianresponse.info:oYqxLGVUH29gkR0T,7/24/2019,????,NFDHR,,YE22,YE2209,Saqayn rural Market 4,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,410,410,,,YE18,3,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Transportation_issues,1,1,1,1,0,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,120,120,,,yes,yes,,100,100,,,yes,yes,,150,150,,,yes,yes,,550,550,,,YE18,Vendor,3,Price_inflation Shortage_of_demand Insecurity_and_instability Supply_shortage Transportation_issues,1,0,1,1,1,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,1300,3,,5,yes,4500,7500,Price_inflation Liquidity_shortage Insecurity_and_instability Supply_shortage Transportation_issues,1,1,0,1,1,0,1,0,0,0,0,,yes,560,,yes,dmg_infra_market dmg_infra_sorrounding move_restriction,1,1,0,1,0,0,,road electrical water communication,1,1,1,1,0,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,63185509,3c336318-0a45-40ee-8919-5b61764b768b,2019-07-28T14:52:10,,110
2019-07-25T13:05:04.167+03:00,2019-07-25T13:08:33.771+03:00,7/25/2019,ee.humanitarianresponse.info:td8oQhgqiSYbVOtI,7/23/2019,????,TYF,,YE18,YE1824,"Al Mawqer, main road",Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,,,no,,,,,,,Do_not_know,,Supply_shortage,0,0,0,0,1,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,no,,,,,,,yes,yes,,140,140,,,yes,yes,,140,140,,,yes,yes,,380,380,,,Vendor_did_not_answer,Vendor,,Supply_shortage,0,0,0,0,1,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,586,,yes,other,0,0,0,0,1,0,"  the petroleum derivatives (fuel, diesel)are only available in the black market",,,,,,,,yes,no,yes,yes,no,no," Zubaid city vendors do not import large quanties of goods that allows consuming inventory because people cannot afford it. also, they stopped importing because fuel and disel are available only in the back market with doubled prices, so vendors do not go to near governorates to by goods.",v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,62886447,3e9396ea-ac31-4ff7-9363-d28e19fb9e11,2019-07-25T13:13:22,,9
2019-07-25T11:19:47.896+03:00,2019-07-25T11:24:31.758+03:00,7/25/2019,ee.humanitarianresponse.info:7hznu1X2hAOG1WKv,7/22/2019,???,TYF,,YE15,YE1512,Addumnah Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,425,425,,,yes,yes,,450,450,,,YE15,2,Price_inflation Insecurity_and_instability Government_regulations,1,0,0,1,0,1,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,130,,,yes,yes,,100,100,,,yes,yes,,180,180,,,yes,yes,,130,130,,,yes,no,9,550,611,,,YE15,Wholesaler,2,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Treatment_Station,yes,6000,2,,12,no,,,Price_inflation Shortage_of_demand Insecurity_and_instability,1,0,1,1,0,0,0,0,0,0,0,,yes,575,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,62916298,40abb9e2-6ea5-4f48-bab4-185c796edba9,2019-07-25T17:04:42,,87
2019-07-25T11:14:43.589+03:00,2019-07-25T11:18:50.074+03:00,7/25/2019,ee.humanitarianresponse.info:Bro9Af85zOtCx27m,7/24/2019,???????,TYF,,YE11,YE1107,Mafraq Habeish,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,430,430,,,YE11,5,Price_inflation Government_regulations,1,0,0,0,0,1,0,0,0,0,0,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,yes,did_not_answer,0,0,0,0,0,1,,,,,,,,,no,no,no,no,no,no,The station belongs to the Yemeni oil company,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,62841240,41cdef14-72b0-42ea-a6a6-e36c6de708b6,2019-07-25T08:18:55,,35
2019-07-31T09:49:23.065+03:00,2019-07-31T09:51:38.617+03:00,7/31/2019,ee.humanitarianresponse.info:6oN6Z6HF5PO6Ju9A,7/22/2019,Eman,SCI,,YE15,YE1521,Alnamasha Market,Rural,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Mobile_money,1,1,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,150,150,,,yes,yes,,120,120,,,yes,no,110,100,91,,,yes,yes,,500,500,,,YE24,Vendor,2,Price_inflation Shortage_of_demand Transportation_issues,1,0,1,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,575,,yes,dmg_infra_market move_restriction,1,0,0,1,0,0,,road electrical,1,1,0,0,0,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,63519981,4504c286-9242-4b18-9c9b-c68784183da8,2019-07-31T06:51:43,,173
2019-07-28T17:54:55.482+03:00,2019-07-28T18:14:18.088+03:00,7/28/2019,ee.humanitarianresponse.info:oYqxLGVUH29gkR0T,7/24/2019,????,NFDHR,,YE14,YE1413,Radda rural market 2,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,410,410,,,YE18,3,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage Transportation_issues,1,1,1,0,1,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,90,90,,,yes,yes,,100,100,,,yes,yes,,100,100,,,yes,yes,,150,150,,,yes,yes,,550,550,,,YE18,Vendor,3,Price_inflation Liquidity_shortage Insecurity_and_instability Government_regulations Transportation_issues,1,1,0,1,0,1,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,1300,6,,6,yes,5000,7500,Price_inflation Liquidity_shortage Insecurity_and_instability Transportation_issues,1,1,0,1,0,0,1,0,0,0,0,,yes,550,,yes,dmg_infra_market dmg_storage move_restriction,1,0,1,1,0,0,,road electrical water communication,1,1,1,1,0,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,63187243,451469d1-2e8e-4769-a12c-800035d41599,2019-07-28T15:14:29,,115
2019-07-24T12:36:19.619+03:00,2019-07-24T14:28:33.920+03:00,7/24/2019,ee.humanitarianresponse.info:hdwcjvsb10CQu4Sd,7/24/2019,Ibraheem,NRC,,YE18,YE1806,Al Qanawis,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,430,430,,,YE18,5,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,100,100,,,yes,yes,,120,120,,,yes,yes,,100,100,,,yes,yes,,500,500,,,YE18,Vendor,3,Price_inflation Liquidity_shortage Insecurity_and_instability Transportation_issues,1,1,0,1,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,3100,3,,5,no,,,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,yes,565,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,None,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,62725515,455874a8-b024-4963-919d-d73722c77115,2019-07-24T11:26:53,,71
2019-07-25T11:29:28.449+03:00,2019-07-25T11:43:35.824+03:00,7/25/2019,ee.humanitarianresponse.info:7hznu1X2hAOG1WKv,7/23/2019,???,TYF,,YE15,YE1520,Mafraq Mawiyah Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,no,,,,,,,YE23,10,Price_inflation Insecurity_and_instability Government_regulations,1,0,0,1,0,1,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,250,250,,,yes,yes,,130,130,,,yes,yes,,600,600,,,YE15,Wholesaler,4,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Treatment_Station,yes,6000,2,,9,no,,,Price_inflation Shortage_of_demand Insecurity_and_instability,1,0,1,1,0,0,0,0,0,0,0,,yes,570,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,62916302,460abb51-834f-4b40-8de2-559125f2b074,2019-07-25T17:04:44,,89
2019-07-25T11:12:07.879+03:00,2019-07-25T11:19:38.340+03:00,7/25/2019,ee.humanitarianresponse.info:7hznu1X2hAOG1WKv,7/22/2019,???,TYF,,YE15,YE1512,Addumnah Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,430,430,,,Do_not_know,,Price_inflation Insecurity_and_instability Supply_shortage Government_regulations,1,0,0,1,1,1,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,no,135,350,207,,,yes,yes,,130,130,,,yes,no,9,500,556,,,YE15,Wholesaler,,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,2500,2,,15,yes,4000,6500,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,,yes,568,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,62916294,46b27c89-91c2-4e09-bbb6-848f58dbf826,2019-07-25T17:04:41,,86
2019-07-24T18:00:20.976+03:00,2019-07-24T18:04:48.841+03:00,7/24/2019,ee.humanitarianresponse.info:5IJWKe8I4JMjKHF5,7/24/2019,?????,TYF,,YE15,YE1508,Albairein,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Mobile_money,1,1,0,0,0,0,0,0,0,,yes,no,15,1900,95,,,no,,,,,,,yes,no,5760,6800,94,,,yes,no,4800,3350,70,,,yes,no,160,6800,425,,,YE24,Wholesaler,5,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,yes,dmg_infra_sorrounding,0,1,0,0,0,0,,road,1,0,0,0,0,,no,no,yes,yes,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,62844325,46e65f1b-8512-457e-aa3c-4085d035e108,2019-07-25T08:37:48,,25
2019-07-30T22:00:27.653+03:00,2019-07-30T22:02:46.944+03:00,7/30/2019,ee.humanitarianresponse.info:6oN6Z6HF5PO6Ju9A,7/23/2019,Yaseen,SCI,,YE25,YE2508,Almilah Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Credit_debit_Card,1,0,1,0,0,0,0,0,0,,yes,yes,,150,150,,,no,,,,,,,yes,yes,,150,150,,,yes,yes,,150,150,,,yes,yes,,500,500,,,YE24,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,585,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,63466406,488e55fa-d1c2-4830-bb21-95e9994de331,2019-07-30T19:56:31,,143
2019-07-31T09:51:39.211+03:00,2019-07-31T09:52:43.572+03:00,7/31/2019,ee.humanitarianresponse.info:6oN6Z6HF5PO6Ju9A,7/22/2019,Eman,SCI,,YE15,YE1521,Alnamasha Market,Rural,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,575,,yes,move_restriction,0,0,0,1,0,0,,,,,,,,,no,no,yes,no,no,no,the market  doesn't sell fuel,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,63520132,4b05d50f-8c89-4fb1-9fd9-aa10340092fd,2019-07-31T06:52:48,,174
2019-07-25T17:10:48.918+03:00,2019-07-25T17:27:46.128+03:00,7/25/2019,ee.humanitarianresponse.info:7hznu1X2hAOG1WKv,7/22/2019,???,TYF,,YE15,YE1512,Arrahedah Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,425,425,,,yes,yes,,450,450,,,YE26,9,Price_inflation Insecurity_and_instability Supply_shortage Government_regulations,1,0,0,1,1,1,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,250,250,,,yes,yes,,130,130,,,yes,yes,,600,600,,,YE15,Wholesaler,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,3000,2,,9,no,,,Price_inflation Shortage_of_demand Insecurity_and_instability,1,0,1,1,0,0,0,0,0,0,0,,yes,573,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,62916320,4b0e5216-d454-47ed-938d-c7c5026096d1,2019-07-25T17:04:53,,97
